speaker_dir	sex	gender_source	decision	rel_path	client_id	n_clips	clips
u_46_56	F	estimated	tagged_female	unknown/u_46/u_46_56	f4488d4cbfc6220e52f5387a355907b4b4316d605ebc7d5f85626abb0a017c94f0c246740b3d9d6ed237c01b5579c940f31b53abbc9362b8f68c1732df9c09d8	10	common_voice_en_20174075.mp3,common_voice_en_20174076.mp3,common_voice_en_20174077.mp3,common_voice_en_20174078.mp3,common_voice_en_20174079.mp3,common_voice_en_20174080.mp3,common_voice_en_20174081.mp3,common_voice_en_20174082.mp3,common_voice_en_20174083.mp3,common_voice_en_20174084.mp3
u_46_60	F	estimated	tagged_female	unknown/u_46/u_46_60	f4937af9fff9e9d335f709ddf215022a442d6f08f9b6802ae4b8cdbca3949cf3b7fb38e8e25514dfe35c451c6c1ff256359eb44967dba16a3fc4b9ec424390d4	10	common_voice_en_37860578.mp3,common_voice_en_37860583.mp3,common_voice_en_37860584.mp3,common_voice_en_37860595.mp3,common_voice_en_37860597.mp3,common_voice_en_37860609.mp3,common_voice_en_37860618.mp3,common_voice_en_37860632.mp3,common_voice_en_37860650.mp3,common_voice_en_37860651.mp3
u_46_64	F	estimated	tagged_female	unknown/u_46/u_46_64	f4cd245b3c37e612a4c67618508cda61c25cd037ce1e3b3a7839762a76cf3f2778a7999fa8885c195cd2c489e4d43be03f84e4060b5ae402ba81c6c51a891912	10	common_voice_en_25550263.mp3,common_voice_en_25550429.mp3,common_voice_en_25550430.mp3,common_voice_en_25550463.mp3,common_voice_en_25550464.mp3,common_voice_en_25550468.mp3,common_voice_en_25550504.mp3,common_voice_en_25550602.mp3,common_voice_en_25550608.mp3,common_voice_en_25550636.mp3
u_46_66	F	estimated	tagged_female	unknown/u_46/u_46_66	f4d17149ad3e4d96e3e17fe3e42b5958dbde74f0d476027623e7751e030243d64f4c5b088180cbe8d1eaf0ad4ece802153a6e89dc50b53a73250d559d0890561	10	common_voice_en_28197950.mp3,common_voice_en_28197951.mp3,common_voice_en_28197952.mp3,common_voice_en_28197953.mp3,common_voice_en_28197954.mp3,common_voice_en_28197975.mp3,common_voice_en_28197976.mp3,common_voice_en_28197977.mp3,common_voice_en_28197978.mp3,common_voice_en_28197979.mp3
u_46_67	F	estimated	tagged_female	unknown/u_46/u_46_67	f4da9c6748bdaef1250e39484ce444c181b7d78ddb3c48cb08b9d4c6b6c7f3e29dedf4fc9dfe83de9c9bd83c591b73a6ca01c07837e66f4d3a7d75bd79a919e4	10	common_voice_en_19618510.mp3,common_voice_en_19618511.mp3,common_voice_en_19618512.mp3,common_voice_en_19618513.mp3,common_voice_en_19618707.mp3,common_voice_en_19618708.mp3,common_voice_en_19618709.mp3,common_voice_en_19618710.mp3,common_voice_en_19618756.mp3,common_voice_en_19618758.mp3
u_46_70	F	estimated	tagged_female	unknown/u_46/u_46_70	f4ffb630a2f58f2af9def45c77a13d3e3631e0c961ee829c8608779a6523ddd51bcbe6e45ac1f6484655488b60c73f0ddd546344dbbd5d1e47016792e4ff0693	10	common_voice_en_20274247.mp3,common_voice_en_20274250.mp3,common_voice_en_20274252.mp3,common_voice_en_20274253.mp3,common_voice_en_20274256.mp3,common_voice_en_20274257.mp3,common_voice_en_20274258.mp3,common_voice_en_20274264.mp3,common_voice_en_20274267.mp3,common_voice_en_20274268.mp3
u_46_72	F	estimated	tagged_female	unknown/u_46/u_46_72	f526a669c6c4cf264e32d28a4158ed5c659362a34af95c4ce528d13be4636d5437caa334609d6803497537e289cb2bbdcbed7988c3dc28ce9e782bf6dc1986b7	10	common_voice_en_22927301.mp3,common_voice_en_22927302.mp3,common_voice_en_22927304.mp3,common_voice_en_22927309.mp3,common_voice_en_22927310.mp3,common_voice_en_22927312.mp3,common_voice_en_22927315.mp3,common_voice_en_22927316.mp3,common_voice_en_22927317.mp3,common_voice_en_22927319.mp3
u_46_75	F	estimated	tagged_female	unknown/u_46/u_46_75	f559429bba361057487e755797f0e26ae410935782b792eef501b252bff6141145b1d4e8367e3e163690c994092117024c3921c94abec8ae5b6e7f0fdfc2daf4	10	common_voice_en_20065390.mp3,common_voice_en_20065392.mp3,common_voice_en_20065394.mp3,common_voice_en_20065396.mp3,common_voice_en_20065398.mp3,common_voice_en_20065400.mp3,common_voice_en_20065402.mp3,common_voice_en_20065404.mp3,common_voice_en_20065407.mp3,common_voice_en_20065423.mp3
u_46_79	F	estimated	tagged_female	unknown/u_46/u_46_79	f58908ce28699573a90e98c207d4301d681c2a0a755f2e26f1e2ab39aee10a6c02414a85dbddce3df6851d37f930f2c760356b1e77d2747201fc134a044190ea	10	common_voice_en_19783837.mp3,common_voice_en_19783838.mp3,common_voice_en_19783839.mp3,common_voice_en_19783840.mp3,common_voice_en_19783842.mp3,common_voice_en_19783843.mp3,common_voice_en_19783844.mp3,common_voice_en_19783845.mp3,common_voice_en_19783846.mp3,common_voice_en_19783847.mp3
u_46_85	F	estimated	tagged_female	unknown/u_46/u_46_85	f5d29ed0582df0b6bd0bbe0cb744ecd93d355ed9100f6ccebc5687df34b9fa73f44582b5b1de05ed0f596f9cf49bb9f00bca613329402fa3ea0f36da61b68115	10	common_voice_en_19717975.mp3,common_voice_en_19717976.mp3,common_voice_en_19717977.mp3,common_voice_en_19717978.mp3,common_voice_en_19717984.mp3,common_voice_en_19717985.mp3,common_voice_en_19717986.mp3,common_voice_en_19717987.mp3,common_voice_en_19717988.mp3,common_voice_en_19718010.mp3
u_46_86	F	estimated	tagged_female	unknown/u_46/u_46_86	f5db55b9e40a638334ea9c413574c64ef31ee3a1aee8e50facb8449e9a563a52c181a2b038db4d659082ab4b0bee910430ae24f56fff2ca720a698a6d9201521	10	common_voice_en_19639167.mp3,common_voice_en_19639168.mp3,common_voice_en_19639169.mp3,common_voice_en_19639170.mp3,common_voice_en_19639171.mp3,common_voice_en_19639182.mp3,common_voice_en_19639183.mp3,common_voice_en_19639185.mp3,common_voice_en_19639188.mp3,common_voice_en_19639194.mp3
u_46_90	F	estimated	tagged_female	unknown/u_46/u_46_90	f6157963d5fbaf3e8fe1c4dff87689a682048d57ffe2a0789006e741050a94a0c76cf4e921ee96023d291640e38427b2098ba254646c51b90285e9a1453276da	10	common_voice_en_19125163.mp3,common_voice_en_19125164.mp3,common_voice_en_19125165.mp3,common_voice_en_19125166.mp3,common_voice_en_19125167.mp3,common_voice_en_19125178.mp3,common_voice_en_19125179.mp3,common_voice_en_19125180.mp3,common_voice_en_19125181.mp3,common_voice_en_19125182.mp3
u_46_95	F	estimated	tagged_female	unknown/u_46/u_46_95	f6795e43ce1a4c0d4405e555ce220896fa33a7233a8ca68912dcc759aeaf6d3b71e3bd747b9a721eb02eb3dab929af68bd9c5501919b78e03a36e2628fef0fdc	10	common_voice_en_31497506.mp3,common_voice_en_31497507.mp3,common_voice_en_31497508.mp3,common_voice_en_31497514.mp3,common_voice_en_31497515.mp3,common_voice_en_31497516.mp3,common_voice_en_31497517.mp3,common_voice_en_31497523.mp3,common_voice_en_31497524.mp3,common_voice_en_31497535.mp3
u_47_3	F	estimated	tagged_female	unknown/u_47/u_47_3	f6d89d2e4972066d59927b57d3a4ba70b452d13f411cd607d7b70701cff9527d8ccca2c6438958e2da913f2897db2e07c0f7a2e20151c6f7a0f0b36301249770	10	common_voice_en_20044869.mp3,common_voice_en_20044870.mp3,common_voice_en_20044871.mp3,common_voice_en_20044872.mp3,common_voice_en_20044873.mp3,common_voice_en_20044914.mp3,common_voice_en_20044915.mp3,common_voice_en_20044916.mp3,common_voice_en_20044917.mp3,common_voice_en_20044918.mp3
u_47_8	F	estimated	tagged_female	unknown/u_47/u_47_8	f76ed0a17ffdb06fa37e68bad991b7eef235cdb2686fcec0d9a76a668c1ef1de13dadea046bfc0e30a69c8da3aa9e85cf5d0694a2e92d02dfcbf3bcbae6c725c	10	common_voice_en_26957186.mp3,common_voice_en_26957187.mp3,common_voice_en_26957188.mp3,common_voice_en_26957189.mp3,common_voice_en_26957190.mp3,common_voice_en_26957331.mp3,common_voice_en_26957334.mp3,common_voice_en_26957336.mp3,common_voice_en_26957338.mp3,common_voice_en_26957448.mp3
u_47_23	F	estimated	tagged_female	unknown/u_47/u_47_23	f7f026a093773b5d578ade18cf86752a1ac3e4b0db095fd3bf0a26b076e07517904292798bbc8409c7ae29f11944edaf59544eb7b7c1fac3b8308d14c33a7c34	10	common_voice_en_21160567.mp3,common_voice_en_21160569.mp3,common_voice_en_21160571.mp3,common_voice_en_21160572.mp3,common_voice_en_21160573.mp3,common_voice_en_21160697.mp3,common_voice_en_21160700.mp3,common_voice_en_21160701.mp3,common_voice_en_21160702.mp3,common_voice_en_21160705.mp3
u_47_25	F	estimated	tagged_female	unknown/u_47/u_47_25	f836aaeba992733915cb898189e39e657d7b5656da658d238684f61cd8f73423c53339cc86849357a1eb98f7e57eb8526b194e6fd572e80494e100b7690a9ba6	10	common_voice_en_28592318.mp3,common_voice_en_28592319.mp3,common_voice_en_28592322.mp3,common_voice_en_28592323.mp3,common_voice_en_28592335.mp3,common_voice_en_28592337.mp3,common_voice_en_28592338.mp3,common_voice_en_28592368.mp3,common_voice_en_28592369.mp3,common_voice_en_28592371.mp3
u_47_26	F	estimated	tagged_female	unknown/u_47/u_47_26	f838434c68bb9b8ff8a3019dfbe5fd45eaa890977e9fe159d86340be7d41ee22f46fdbc0b124702f6038a16db29f250a653f2b4fcf4c486c440fce2420ae8341	10	common_voice_en_22230212.mp3,common_voice_en_22230220.mp3,common_voice_en_22230222.mp3,common_voice_en_22230223.mp3,common_voice_en_22230240.mp3,common_voice_en_22230242.mp3,common_voice_en_22230248.mp3,common_voice_en_22230252.mp3,common_voice_en_22230254.mp3,common_voice_en_22230276.mp3
u_47_28	F	estimated	tagged_female	unknown/u_47/u_47_28	f84f470f9f94846b0e590062953ba750806f6f27d54287bf70d087703baefab0ce8461136f2c2b62c639bdd4df7f766d809c59a50cd94a9693f61534644be7cf	10	common_voice_en_19676060.mp3,common_voice_en_19676061.mp3,common_voice_en_19676062.mp3,common_voice_en_19676063.mp3,common_voice_en_19676074.mp3,common_voice_en_19676076.mp3,common_voice_en_19676078.mp3,common_voice_en_19676100.mp3,common_voice_en_19676102.mp3,common_voice_en_19814375.mp3
u_47_34	F	estimated	tagged_female	unknown/u_47/u_47_34	f8d09421283b3f3ecb1455001d9e7289717236d25648d2872e247c9a4eaa3d381e7234e546be9cd4d5a40934db9a6f1ca4f309b51a88854a98655cfa6624e3c6	10	common_voice_en_22982215.mp3,common_voice_en_22982216.mp3,common_voice_en_22982217.mp3,common_voice_en_22982218.mp3,common_voice_en_22982219.mp3,common_voice_en_22982230.mp3,common_voice_en_22982231.mp3,common_voice_en_22982232.mp3,common_voice_en_22982234.mp3,common_voice_en_22982245.mp3
u_47_35	F	estimated	tagged_female	unknown/u_47/u_47_35	f8d467ddf2afd2edf2579b037e9498a451f6214f90d5fe66f9ef8443416f5d74b86c751e5a2520603cfb4fc577a31d20e256bf1227ef4b007e059232a1be638e	10	common_voice_en_20058486.mp3,common_voice_en_20177044.mp3,common_voice_en_20177045.mp3,common_voice_en_20177046.mp3,common_voice_en_20195490.mp3,common_voice_en_20195492.mp3,common_voice_en_20195494.mp3,common_voice_en_20195496.mp3,common_voice_en_20195498.mp3,common_voice_en_21345758.mp3
u_47_36	F	estimated	tagged_female	unknown/u_47/u_47_36	f8f6564304b88ac4c67209ecfd0449101bc01016ff6f8ec1c8e8d492056dc12eef520bd80f0c7262f6f84850fb24da3f431526cb68bb9a0116e30785102b476d	10	common_voice_en_23716348.mp3,common_voice_en_23716349.mp3,common_voice_en_23716350.mp3,common_voice_en_23716395.mp3,common_voice_en_23716396.mp3,common_voice_en_23716397.mp3,common_voice_en_23716398.mp3,common_voice_en_23716401.mp3,common_voice_en_23716402.mp3,common_voice_en_23716405.mp3
u_47_38	F	estimated	tagged_female	unknown/u_47/u_47_38	f9665d9ae107a398deef9075aa92fd1f8c31814ce5e097e1d1c96912adb061ee5f935ff0692a910df399759e45516cd0ac61d55d26c563fb1bb7b02c43c34ca5	10	common_voice_en_26590565.mp3,common_voice_en_26590566.mp3,common_voice_en_26590567.mp3,common_voice_en_26590568.mp3,common_voice_en_26590569.mp3,common_voice_en_26590589.mp3,common_voice_en_26590590.mp3,common_voice_en_26590591.mp3,common_voice_en_26590592.mp3,common_voice_en_26590593.mp3
u_47_40	F	estimated	tagged_female	unknown/u_47/u_47_40	f9946eb10475a41a50b1ee1656be56bd613571caeeafa5b9bf32f2f243f3ea136e4cc2429d67e62f1f07cfd7d20408f2a70402cda61d99b03bdf0123ecd470d0	10	common_voice_en_37876237.mp3,common_voice_en_37876240.mp3,common_voice_en_37876242.mp3,common_voice_en_37876243.mp3,common_voice_en_37876246.mp3,common_voice_en_37876248.mp3,common_voice_en_37876249.mp3,common_voice_en_37876251.mp3,common_voice_en_37876256.mp3,common_voice_en_37876262.mp3
u_47_41	F	estimated	tagged_female	unknown/u_47/u_47_41	f99cb07b754412e3801aac2eeb335cf2a49bd9b1ac9ee052da12866a34fe32b45f1f810adebe28a0e6bc22c520c3c0d826d0350c8a619be27145f8bfa1fa1544	10	common_voice_en_23999960.mp3,common_voice_en_23999961.mp3,common_voice_en_23999962.mp3,common_voice_en_23999963.mp3,common_voice_en_23999964.mp3,common_voice_en_23999965.mp3,common_voice_en_23999966.mp3,common_voice_en_23999967.mp3,common_voice_en_23999968.mp3,common_voice_en_23999969.mp3
u_47_42	F	estimated	tagged_female	unknown/u_47/u_47_42	f9a6f686045c3a83a360edbacda74851abbe08d21ca80abbad0b92ee84a71a71862078a319cb890b905acfb052d0b00761fb55b439afad6d357bb6cd435d43bb	10	common_voice_en_22033718.mp3,common_voice_en_22033919.mp3,common_voice_en_22033923.mp3,common_voice_en_22033925.mp3,common_voice_en_22033927.mp3,common_voice_en_22034214.mp3,common_voice_en_22034216.mp3,common_voice_en_22034219.mp3,common_voice_en_22034221.mp3,common_voice_en_22034326.mp3
u_47_44	F	estimated	tagged_female	unknown/u_47/u_47_44	f9bc257f0a5f10c6a56f4c765bdbfa65a1892545781b68fd8e67aba17e88fe62ca5846495ce3932546140dbbe7ee6eb1e465b5cd1f130fa5535af33cc0b484c4	10	common_voice_en_22166257.mp3,common_voice_en_22166300.mp3,common_voice_en_22166301.mp3,common_voice_en_22166302.mp3,common_voice_en_22166304.mp3,common_voice_en_22166305.mp3,common_voice_en_22166401.mp3,common_voice_en_22166404.mp3,common_voice_en_22166407.mp3,common_voice_en_22166408.mp3
u_47_46	F	estimated	tagged_female	unknown/u_47/u_47_46	f9d08f3b51b0c1ba9caa0bf97eb33db44207b20b7889ffcf6c458fbc2fdf73412b455cdead52986dccaf5e9a17c067b438195922c88fb3884d494d5ffd9df58f	10	common_voice_en_19699723.mp3,common_voice_en_19699724.mp3,common_voice_en_19699725.mp3,common_voice_en_19699727.mp3,common_voice_en_19699766.mp3,common_voice_en_19699768.mp3,common_voice_en_19699770.mp3,common_voice_en_19699771.mp3,common_voice_en_19699772.mp3,common_voice_en_19699800.mp3
u_47_52	F	estimated	tagged_female	unknown/u_47/u_47_52	f9f57e6d592475f0a1d767e561bf4c607378d98df7204895830fc6820f48468183f18217a00f7a696d4fe7c6a8f3efa86bd41269208c39cc282d1ed48ca2c32c	10	common_voice_en_19672303.mp3,common_voice_en_19672304.mp3,common_voice_en_19672305.mp3,common_voice_en_19672306.mp3,common_voice_en_19672337.mp3,common_voice_en_19672338.mp3,common_voice_en_19672339.mp3,common_voice_en_19672340.mp3,common_voice_en_19672387.mp3,common_voice_en_19672388.mp3
u_47_56	F	estimated	tagged_female	unknown/u_47/u_47_56	fa21ac18b07ab966d0af5bde57942c95b160ef26772b2907917a0519e3e27f3b0c2691aa60432ef0f3ec7cca464fec8745c28a676aec47016ef980294961b34d	10	common_voice_en_23961722.mp3,common_voice_en_23961725.mp3,common_voice_en_23961726.mp3,common_voice_en_25045420.mp3,common_voice_en_25045421.mp3,common_voice_en_25045422.mp3,common_voice_en_25045423.mp3,common_voice_en_25045424.mp3,common_voice_en_25045425.mp3,common_voice_en_25045427.mp3
u_47_58	F	estimated	tagged_female	unknown/u_47/u_47_58	fa4fff8736b1b6aa7aec11e6092d44bbbee25eb827c102bd46904eab94d1efbbba12afa1e5c6acc52af8c5e329ee1f135ee38411a764704428ed27cbad07fa42	10	common_voice_en_24120948.mp3,common_voice_en_24120949.mp3,common_voice_en_24120950.mp3,common_voice_en_24120986.mp3,common_voice_en_24120988.mp3,common_voice_en_24120991.mp3,common_voice_en_24121004.mp3,common_voice_en_24121005.mp3,common_voice_en_24121006.mp3,common_voice_en_24121008.mp3
u_47_59	F	estimated	tagged_female	unknown/u_47/u_47_59	fa6b00c0fc9a1ba9cd988b3b5c0a3a44a58cb5e693f69d61c0b328b752f1cbe57e59732bfbd9cc00b43c328010fabb4c3c4cd0c75ac8b32a904f26245476b331	10	common_voice_en_28039524.mp3,common_voice_en_28039525.mp3,common_voice_en_28039526.mp3,common_voice_en_28039527.mp3,common_voice_en_28039528.mp3,common_voice_en_28039572.mp3,common_voice_en_28039575.mp3,common_voice_en_28039576.mp3,common_voice_en_28039606.mp3,common_voice_en_28039608.mp3
u_47_62	F	estimated	tagged_female	unknown/u_47/u_47_62	fa964beb4a9458c7134513e5438801844c653513a192d567de93c31c7dd17130808b2d5d2d2bdd92d5b7ac5d44de3904691a951d8d94ce6d32818b3d4fe5e6a6	10	common_voice_en_29128219.mp3,common_voice_en_29128221.mp3,common_voice_en_29128222.mp3,common_voice_en_29128223.mp3,common_voice_en_29128225.mp3,common_voice_en_29128257.mp3,common_voice_en_29128258.mp3,common_voice_en_29128259.mp3,common_voice_en_29128261.mp3,common_voice_en_29128262.mp3
u_47_68	F	estimated	tagged_female	unknown/u_47/u_47_68	faf7ddbf2ac5c261e45a59bffc15a1305677321023fd55b8dfb8e12fd21c40dfb7fef17ce89fa6feb20d89c71ae52b38ba9da00b0ae03d326a6e0890cf482e21	10	common_voice_en_23902279.mp3,common_voice_en_23902289.mp3,common_voice_en_23902290.mp3,common_voice_en_23902291.mp3,common_voice_en_23902292.mp3,common_voice_en_23902293.mp3,common_voice_en_23902299.mp3,common_voice_en_23902300.mp3,common_voice_en_23902301.mp3,common_voice_en_23902302.mp3
u_47_73	F	estimated	tagged_female	unknown/u_47/u_47_73	fb59f28cc2147ec84d2a2bdb7421181399f5a454c1e04d4ec1f85229b94dbc406220b079d51cb786df4e0018530ca3ad5bf2298e16fc60f15a822a3362b4baa2	10	common_voice_en_24979242.mp3,common_voice_en_24979243.mp3,common_voice_en_24979244.mp3,common_voice_en_24979245.mp3,common_voice_en_24979246.mp3,common_voice_en_24979324.mp3,common_voice_en_24979325.mp3,common_voice_en_24979326.mp3,common_voice_en_24979385.mp3,common_voice_en_24979388.mp3
u_47_80	F	estimated	tagged_female	unknown/u_47/u_47_80	fbb5599b415ee2e38f308c7b943c34620e9e9934fa5a61476ec6a61505b814b9c9da143282dcff2c581d9f6f0018809aedee97e01648a28a8561c7e561ad777c	10	common_voice_en_27068069.mp3,common_voice_en_27068071.mp3,common_voice_en_27068073.mp3,common_voice_en_27068074.mp3,common_voice_en_27094809.mp3,common_voice_en_27094810.mp3,common_voice_en_27094811.mp3,common_voice_en_27094812.mp3,common_voice_en_27094813.mp3,common_voice_en_27123354.mp3
u_47_82	F	estimated	tagged_female	unknown/u_47/u_47_82	fbbcbb985109032017d2c8b83259ce83953d23eba80726434a6bbf28773fc6edd4c8b03e6aee6cd2132dba0152e68656a92483714964197ffaae3f3bfdd568d3	10	common_voice_en_26971793.mp3,common_voice_en_26971794.mp3,common_voice_en_26971796.mp3,common_voice_en_26971799.mp3,common_voice_en_26971801.mp3,common_voice_en_26971828.mp3,common_voice_en_26971829.mp3,common_voice_en_26971831.mp3,common_voice_en_26971832.mp3,common_voice_en_26971834.mp3
u_47_90	F	estimated	tagged_female	unknown/u_47/u_47_90	fc3177c2592d889062f611aad90d7822e8683b83334902d1c17778b08265820eadfe67e3cc1445e163d817c17ab5fc58e153acccf467b40e9721edca493af1dc	10	common_voice_en_26977632.mp3,common_voice_en_26977633.mp3,common_voice_en_26977634.mp3,common_voice_en_26977635.mp3,common_voice_en_26977636.mp3,common_voice_en_26977697.mp3,common_voice_en_26977698.mp3,common_voice_en_26977699.mp3,common_voice_en_26977700.mp3,common_voice_en_26977833.mp3
u_47_94	F	estimated	tagged_female	unknown/u_47/u_47_94	fc71aff4c9cac1c8d47bac5222621fadc51b8953ec5251800a2c2930493a4a4bde065e5e7b3c36fc9be3aa6e37908d9a188016882393c2f61e901cb627d989ec	10	common_voice_en_23334292.mp3,common_voice_en_23334293.mp3,common_voice_en_23334294.mp3,common_voice_en_23334297.mp3,common_voice_en_23334299.mp3,common_voice_en_23334300.mp3,common_voice_en_23334301.mp3,common_voice_en_23334302.mp3,common_voice_en_23334303.mp3,common_voice_en_23334304.mp3
u_47_95	F	estimated	tagged_female	unknown/u_47/u_47_95	fc748a5dd32c662d0fd3d30ede650a73f5d7b13eded83b3785b2756b3bb216a5850c85880b76c66fbc6e05362240965bd2816c8dabc307bb620d23f11cd7b334	10	common_voice_en_21107809.mp3,common_voice_en_21107810.mp3,common_voice_en_21107812.mp3,common_voice_en_21107814.mp3,common_voice_en_21107816.mp3,common_voice_en_21107817.mp3,common_voice_en_21107818.mp3,common_voice_en_21107830.mp3,common_voice_en_21107832.mp3,common_voice_en_21107833.mp3
u_47_96	F	estimated	tagged_female	unknown/u_47/u_47_96	fc8645903d7e230fde0318766e06715ff1113f790c9756c31d06c47379a00d9bf1dfd4d8871ab4e257b0f91a40ba1c0becd99ebdd2810aec8e42cd63256a5cd6	10	common_voice_en_27912490.mp3,common_voice_en_27912491.mp3,common_voice_en_27912494.mp3,common_voice_en_27912517.mp3,common_voice_en_27912518.mp3,common_voice_en_27912519.mp3,common_voice_en_27912521.mp3,common_voice_en_27912593.mp3,common_voice_en_27912594.mp3,common_voice_en_27912595.mp3
u_47_100	F	estimated	tagged_female	unknown/u_47/u_47_100	fcd1914648b65b2b9eb150d55ed6381df311512bf31d4043476a4585461c0bfa4f9d5ddc3ab723cdfa0fcf2fac758e2f9202205eb347d6a02f3a68eb71fde208	10	common_voice_en_19645151.mp3,common_voice_en_19645152.mp3,common_voice_en_19645153.mp3,common_voice_en_19645154.mp3,common_voice_en_19645155.mp3,common_voice_en_19645196.mp3,common_voice_en_19645197.mp3,common_voice_en_19645213.mp3,common_voice_en_19645214.mp3,common_voice_en_19645215.mp3
u_48_2	F	estimated	tagged_female	unknown/u_48/u_48_2	fcf7de18364c835e41ff5e7766dbbdb40be0b1d98c3b85c7e9d15690298b50fa123d98e66a3b3e78c20a90ad024fe2b330b999052c2b0c1e1165dcfe4b7c24b3	10	common_voice_en_24468850.mp3,common_voice_en_24468851.mp3,common_voice_en_24468852.mp3,common_voice_en_24468853.mp3,common_voice_en_24468854.mp3,common_voice_en_25968751.mp3,common_voice_en_25968753.mp3,common_voice_en_25968755.mp3,common_voice_en_25968757.mp3,common_voice_en_25968785.mp3
u_48_3	F	estimated	tagged_female	unknown/u_48/u_48_3	fcf8d15861581c6437f8c05f1c71851a3ebf8fcc94ad926033b8b03aa9a55db61db0fba6c2e4107d584ae93f9e5e860c2ebc3f26f631004444c6cd59e8ba29cb	10	common_voice_en_18822308.mp3,common_voice_en_18822309.mp3,common_voice_en_18822310.mp3,common_voice_en_18822311.mp3,common_voice_en_18822312.mp3,common_voice_en_18822313.mp3,common_voice_en_18822314.mp3,common_voice_en_18822315.mp3,common_voice_en_18822316.mp3,common_voice_en_18822317.mp3
u_48_5	F	estimated	tagged_female	unknown/u_48/u_48_5	fd2392114823e6435df76a64ce8e5f2227b9d9a0ed5be2c5a122727e3b1a8b5399e4c39c5489c01f46824bdca30c0a29724011651f487671b8a17e07f59be5bb	10	common_voice_en_19689284.mp3,common_voice_en_19689286.mp3,common_voice_en_19689291.mp3,common_voice_en_19689368.mp3,common_voice_en_19689371.mp3,common_voice_en_19689375.mp3,common_voice_en_19689378.mp3,common_voice_en_19689415.mp3,common_voice_en_19689418.mp3,common_voice_en_19689421.mp3
u_48_6	F	estimated	tagged_female	unknown/u_48/u_48_6	fd27fe30db48a9cca482e2257f1df187d5948456c6768a8199c33409b47ad1e366a39cf22c01239af9e76f37128a14ed661e96bbd971fd3aa2705722881767cd	10	common_voice_en_19677062.mp3,common_voice_en_19677064.mp3,common_voice_en_19677065.mp3,common_voice_en_19677116.mp3,common_voice_en_19677117.mp3,common_voice_en_19677166.mp3,common_voice_en_19677167.mp3,common_voice_en_19677168.mp3,common_voice_en_19677169.mp3,common_voice_en_19677170.mp3
u_48_8	F	estimated	tagged_female	unknown/u_48/u_48_8	fd3720cbc6082ea269ac81f9c1f6007f7ba00591f05152b9e9cdbbeb5d65b9aa2ce7d8360ab40571046c210c4d2eece693d18766f83865ad225515665b21bbf0	10	common_voice_en_22225992.mp3,common_voice_en_22226040.mp3,common_voice_en_22226043.mp3,common_voice_en_22226046.mp3,common_voice_en_22226064.mp3,common_voice_en_22226067.mp3,common_voice_en_22226069.mp3,common_voice_en_22226071.mp3,common_voice_en_22226084.mp3,common_voice_en_22226085.mp3
u_48_10	F	estimated	tagged_female	unknown/u_48/u_48_10	fd59c1458b636bfd9b62b09126047d078914f1cb188fd2807ac2a7562eb5f3409a5de9e06539bbff928649b6eb5e9f2d4f936230e65509394a7f628921520d21	10	common_voice_en_21159989.mp3,common_voice_en_21159990.mp3,common_voice_en_21159991.mp3,common_voice_en_21159992.mp3,common_voice_en_21159993.mp3,common_voice_en_21160028.mp3,common_voice_en_21160030.mp3,common_voice_en_21160031.mp3,common_voice_en_21160032.mp3,common_voice_en_21160059.mp3
u_48_11	F	estimated	tagged_female	unknown/u_48/u_48_11	fd638475b9b479713b39cb2d0a70472d3d627539daabc47c038f00f01f6309cc9b694979ab650a854c44d48185411db172b499f52e18f2174b7d1784dfe58684	10	common_voice_en_18884586.mp3,common_voice_en_18884587.mp3,common_voice_en_18884588.mp3,common_voice_en_18884589.mp3,common_voice_en_18884590.mp3,common_voice_en_18884591.mp3,common_voice_en_18884592.mp3,common_voice_en_18884593.mp3,common_voice_en_18884594.mp3,common_voice_en_18884595.mp3
u_48_19	F	estimated	tagged_female	unknown/u_48/u_48_19	fdd1a9b7fdd6b1399645c12a9855ea5bc11530ca4c557c9a34d67d11311806c1ae5c87f79c5b73c8d68dcbe20af9cb8d45be5e05726a98a64bb0735b9c1386a9	10	common_voice_en_19580624.mp3,common_voice_en_19580625.mp3,common_voice_en_19580626.mp3,common_voice_en_19580627.mp3,common_voice_en_19580628.mp3,common_voice_en_19580631.mp3,common_voice_en_19580632.mp3,common_voice_en_19580633.mp3,common_voice_en_19580634.mp3,common_voice_en_19580635.mp3
u_48_21	F	estimated	tagged_female	unknown/u_48/u_48_21	fe1ac46097a53fe04a68f8364ad24aa96f65563406666af05b42e4e4a10766a63d93130c994b399b61e8938087c0f2580ae61201d8f2c3418f15bb6b41a0e7dc	10	common_voice_en_37578077.mp3,common_voice_en_37578079.mp3,common_voice_en_37578080.mp3,common_voice_en_37578083.mp3,common_voice_en_37578084.mp3,common_voice_en_37578085.mp3,common_voice_en_37578086.mp3,common_voice_en_37578088.mp3,common_voice_en_37578095.mp3,common_voice_en_37578105.mp3
